series,class,d_mm,P_mm,d2_mm,As_mm2,Dk_mm,Lk_mm,Eb_MPa,Ec_MPa,muG,muK,MA_Nm,FA_N,deltaZ_mm,deltaS_mm_per_N,deltaP_mm_per_N,Phi,F_proof_N,FM_target_N,FM_N,k_vdi,k_meas,delta_k,Fb_max_N,Fk_residual_N,sigma_b_MPa,SF_yield,SF_ult,pass_fail,fail_reason
M20,8.8,20.0,2.5,18.376,245.0,40.71999706403494,55.14476600355092,203430.75328486043,207051.2222841412,0.1447901226510247,0.1602741318462291,505.8710582406096,10628.52316460581,0.014048825256079247,1.5173982344515194e-06,3.073834108980575e-07,0.168449420609539,156800.0,109760.0,109760.0,0.7,0.7,0.0,111550.3685690129,93222.93781626776,455.3076268122976,1.4056430472750296,1.757053809093787,1,ok
M24,12.9,24.0,3.0,22.051,353.0,49.840581634352766,76.32867690221597,209200.4336995996,208633.46258783236,0.1512425549203457,0.08925770111718706,976.1493749229418,21092.123752817977,0.01906574381970731,1.6432256717177224e-06,3.049837837721055e-07,0.1565456850200047,388300.0,271810.0,271810.0,0.7,0.7,0.0,275111.8809614116,244233.46664010148,779.353770428928,1.4114257757354531,1.5653994967247753,1,ok
M24,10.9,24.0,3.0,22.051,353.0,39.670797665989895,56.00243392334617,204328.35548878243,204558.06105652248,0.10513788375236596,0.14845295810473438,990.456175235105,84277.22321017028,0.004209686693733422,1.0635463219077557e-06,4.660589048914722e-07,0.3046922805479181,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,257952.6193381527,170923.25680472553,730.7439641307442,1.2863602658944657,1.4232071026917492,1,ok
M10,8.8,10.0,1.5,9.026,58.0,17.159711304723427,32.3986514371223,204604.7403577626,206704.6587773955,0.1642766001431249,0.15286041814627754,51.898822375339705,7954.572698371168,0.006980443278344095,2.6402933093211616e-06,1.3453419423712676e-06,0.3375476824679309,37120.0,25984.0,25984.0,0.7,0.7,0.0,28669.047579357863,18963.07445482377,494.2939237820321,1.294776183172787,1.6184702289659838,1,ok
M10,10.9,10.0,1.5,9.026,58.0,24.400134424069524,55.63080004044655,207817.03828078866,203035.94805456896,0.1995605707105277,0.08501625430455319,66.02701995433725,6578.334689015703,0.006553906106663426,4.942207433643331e-06,7.997964913944513e-07,0.1392887399304919,54520.0,38164.0,38164.0,0.7,0.7,0.0,39080.28794967404,31360.556251491314,673.7980680978283,1.3950767218043167,1.5434891390175418,1,ok
M10,12.9,10.0,1.5,9.026,58.0,20.97118425888089,57.7611998659241,207607.15196357877,203836.38904267226,0.183063637187107,0.059122667870585184,54.58486177134786,7114.999104281982,0.01650467824832363,3.953161610782855e-06,1.170415490883371e-06,0.22843717731948313,63800.0,44660.0,44660.0,0.7,0.7,0.0,46285.330312012826,35949.01182074315,798.0229364140142,1.3784064966139271,1.5287781144263555,1,ok
M12,12.9,12.0,1.75,10.863,84.3,20.451323312410672,20.436670807302118,204030.82754675086,202795.8660972552,0.06674774013403795,0.17803318069290497,162.68788441500118,15713.771956542978,0.012774643166936819,3.0170930177890733e-06,6.245853414770334e-07,0.1715102982359221,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,67606.07371467794,48384.4018541162,801.9700322025853,1.371622324812917,1.5212538511561442,1,ok
M10,10.9,10.0,1.5,9.026,58.0,16.40006451108061,38.77409141913683,200330.28002560206,206230.46546167915,0.10441382857264578,0.07376760638969372,41.64466829262724,14288.180132292167,0.011488798345507348,2.848598212506847e-06,1.9850744232878035e-06,0.41067622341401266,54520.0,38164.0,38164.0,0.7,0.7,0.0,44031.81585618888,27366.809817146284,759.1692388998082,1.23819558516656,1.3699185197587473,1,ok
M20,8.8,20.0,2.5,18.376,245.0,49.740416930634254,37.972543444893276,209554.54521990442,207735.7341648538,0.19151517663606749,0.05,263.80209141969794,12124.7931009347,0.0086592207320388,1.7605345952391068e-06,1.2777128246210087e-07,0.06766450497821228,156800.0,109760.0,109760.0,0.7,0.7,0.0,110580.41812313799,93869.91630080673,451.3486454005632,1.4179725729142543,1.772465716142818,1,ok
M8,8.8,8.0,1.25,7.188,36.6,17.94027676768091,52.069893573430335,208256.5595126507,208149.55691141819,0.11163926980768264,0.15040132895400385,31.027956856049354,2982.353623464908,0.013545530801167768,5.530821292348197e-06,1.3261713757454207e-06,0.1934042283457951,23424.0,16396.8,16396.8,0.7,0.7,0.0,16973.599801200515,12015.813002169198,463.7595574098501,1.3800254674522996,1.7250318343153745,1,ok
M10,8.8,10.0,1.5,9.026,58.0,23.259824040824224,50.05253373485174,206078.81220757923,201196.30998932765,0.075556804678974,0.11653997458482715,49.89068638843936,9439.110839880621,0.005104107787268104,4.8595130619569106e-06,8.092213918142492e-07,0.14275168442153957,37120.0,25984.0,25984.0,0.7,0.7,0.0,27331.448971834572,16991.94178619241,471.231878824734,1.358142410900083,1.6976780136251037,1,ok
M10,12.9,10.0,1.5,9.026,58.0,21.43589190312604,50.37811082661517,206156.9420037521,209457.0177970274,0.15617316279787286,0.10386659798143717,78.40625207303978,1165.3840262402198,0.006677458622161363,3.988441952975641e-06,1.0121462673506382e-06,0.20240544167113955,63800.0,44660.0,44660.0,0.7,0.7,0.0,44895.880068547645,42395.16141206953,774.06689773358,1.4210658060960002,1.5760911667610182,1,ok
M10,12.9,10.0,1.5,9.026,58.0,23.04198574046375,34.23975211384697,200482.36768752188,208574.87491029283,0.16999796093732472,0.08337194289276992,71.38671622190535,7264.926640124762,0.005085314775134341,3.0587897080288527e-06,5.631144347652305e-07,0.15547469302454298,63800.0,44660.0,44660.0,0.7,0.7,0.0,45789.51223921922,37120.54104831535,789.4743489520555,1.3933321601393824,1.5453320321545876,1,ok
M24,10.9,24.0,3.0,22.051,353.0,57.27760327961472,26.051328796445624,208923.2985675885,200093.4681115416,0.10255974870419308,0.12066008657640823,1126.0090622440814,31283.905577955287,0.015271173742947605,1.1194525619527916e-06,6.564595981926034e-08,0.05539282904606224,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,234006.9040335728,189837.00335698813,662.9090765823591,1.417992350996593,1.5688426011026135,1,ok
M8,10.9,8.0,1.25,7.188,36.6,12.68396891896608,41.158968601831724,203830.27336076729,203838.2294372994,0.1460199963168934,0.12963785471488792,31.803394499445787,5504.698137604111,0.015370965640513642,5.517574735200363e-06,4.05904153403464e-06,0.4238492406837226,34404.0,24082.8,24082.8,0.7,0.7,0.0,26415.962125816604,19306.212140213418,721.7475990660274,1.3023943567202727,1.440946947860727,1,ok
M16,10.9,16.0,2.0,14.701,157.0,24.531945068709653,31.21170730989021,206839.2091588072,203678.65774843757,0.12799957499381712,0.10704568970067183,221.3318627099242,12463.729530419483,0.014426586623945513,1.1860227010855756e-06,6.911431161242783e-07,0.36818437124087766,147580.0,103306.0,103306.0,0.7,0.7,0.0,107894.95042047386,87745.91866918365,687.2289835698972,1.3678119265532895,1.5133238336334267,1,ok
M16,10.9,16.0,2.0,14.701,157.0,25.156259833992486,35.63000648050955,201736.0377907627,206851.4558703805,0.15848028074370615,0.07002745767562335,176.94516529755475,2626.3056466248067,0.012771824732529167,2.543861527870183e-06,8.480631542856901e-07,0.25002417027334156,147580.0,103306.0,103306.0,0.7,0.7,0.0,103962.63989018156,97570.97211752879,662.1824196826851,1.419548408504176,1.570564196642918,1,ok
M8,10.9,8.0,1.25,7.188,36.6,17.042863223502465,28.9484682352746,209368.71407144202,208942.16129810907,0.11550837450356571,0.14199685938063325,41.79345297367701,944.3709641444079,0.007213005519292552,6.227570343969654e-06,9.12220028223257e-07,0.12776565986811714,34404.0,24082.8,24082.8,0.7,0.7,0.0,24203.458179394198,22248.832691897846,661.2966715681474,1.4214497674258018,1.5726678277902488,1,ok
M24,8.8,24.0,3.0,22.051,353.0,36.401690000979755,67.40205305851794,204049.01807284044,203529.09881467023,0.13204359496161788,0.12192652731337096,556.2822921946976,32117.457346481613,0.018498077601777956,1.8722314572628285e-06,1.0819561311850527e-06,0.3662448977227977,225920.0,158144.0,158144.0,0.7,0.7,0.0,169906.85488097847,131527.75129574302,481.3225350735934,1.3296697190837847,1.6620871488547309,1,ok
M16,8.8,16.0,2.0,14.701,157.0,34.99454760957275,50.49748829454347,205457.70658078478,201484.18301615035,0.126352618826855,0.08746458995338556,168.15692028111317,18684.202969389626,0.00544790371686237,2.3205092865925454e-06,3.6522263824515036e-07,0.13598625941314732,100480.0,70336.0,70336.0,0.7,0.7,0.0,72876.79487192331,52164.13043678573,464.183406827537,1.378765355646989,1.7234566945587362,1,ok
M12,8.8,12.0,1.75,10.863,84.3,22.289157137914593,69.49407956892156,207263.8581918055,202993.10615738344,0.08943224663679397,0.14281371274010118,86.11554858988981,1510.2897095877502,0.014949653866036618,2.357886585165569e-06,1.5894791539955632e-06,0.402668325923442,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,38374.545829019095,33077.00790026491,455.21406677365474,1.4059319487554984,1.7574149359443731,1,ok
M8,8.8,8.0,1.25,7.188,36.6,19.48608717984558,22.248402793737537,203344.30091220845,204510.12728544147,0.1184353815779043,0.059729632797230425,16.56427699744705,2908.5633076759837,0.010080411345713376,2.1661216004043836e-06,4.753908786705883e-07,0.17996919660098099,23424.0,16396.8,16396.8,0.7,0.7,0.0,16920.251801745537,10195.537169566473,462.3019617963261,1.3843765609672263,1.730470701209033,1,ok
M20,12.9,20.0,2.5,18.376,245.0,44.434806306062534,69.19418925444253,205196.02214723325,204706.9107904532,0.14845032755259116,0.13725014342257033,824.7007412090338,935.3306672520504,0.005934199355506575,1.1128017331029238e-06,2.904780559980681e-07,0.20699938690356412,269500.0,188650.0,188650.0,0.7,0.7,0.0,188843.61287467327,183679.47523564243,770.7902566313195,1.4271067784477023,1.5827911542783606,1,ok
M24,12.9,24.0,3.0,22.051,353.0,42.884528809816395,38.89386811120184,205883.07671990976,207689.56099972804,0.12848094323669426,0.1387099985292516,1190.7734217276627,53348.57452043493,0.006628110990607227,1.1359237249839148e-06,2.1311050303285326e-07,0.15797264339700975,388300.0,271810.0,271810.0,0.7,0.7,0.0,280237.6153384555,221975.8141163146,793.874264414888,1.38560984945234,1.5367672875744134,1,ok
M20,12.9,20.0,2.5,18.376,245.0,47.86640971601169,51.7211405869254,206234.42544209756,203465.57732988932,0.1581301736826758,0.10557836733696879,715.7261498302947,68874.3643895436,0.01307227471249925,1.3499453268553922e-06,1.844971974947418e-07,0.12023728133634717,269500.0,188650.0,188650.0,0.7,0.7,0.0,196931.26632796763,119537.6680765786,803.8010870529291,1.368497776026977,1.517788442502647,1,ok
M10,12.9,10.0,1.5,9.026,58.0,15.463058854427704,73.67275060352107,200586.71912095687,206553.73688381558,0.1556031084995229,0.08133571709752446,53.27552175414753,16526.173262869277,0.00681441256609958,4.163819779492373e-06,5.980591950680812e-06,0.5895454669778778,63800.0,44660.0,44660.0,0.7,0.7,0.0,54402.93053361559,37205.016735429606,937.9815609244067,1.1727309425101273,1.3006652271475958,0,yield_margin
M8,12.9,8.0,1.25,7.188,36.6,13.099929567881706,36.13766852899225,209019.1424446538,201278.22523210896,0.12407026862828882,0.15095317419027665,41.95089282700376,3766.6597836262226,0.0188145249077612,4.13795716817545e-06,2.702306613326783e-06,0.3950588310109457,40260.0,28182.0,28182.0,0.7,0.7,0.0,29670.05221093532,23152.836965012404,810.6571642332054,1.3569238002608437,1.5049518511983904,1,ok
M12,8.8,12.0,1.75,10.863,84.3,21.958372664844394,53.3861505225646,200413.54208557773,206416.44763853462,0.13196860337045815,0.13218064628300383,82.7585258512498,7771.602791372559,0.01741278327635976,2.2375975327079297e-06,1.2728921161865195e-06,0.36259674390077995,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,40584.357867041894,27852.54011481807,481.42773270512333,1.3293791705846802,1.6617239632308503,1,ok
M12,10.9,12.0,1.75,10.863,84.3,19.21332454324036,69.7169165167162,208284.455338444,207945.81122465094,0.15052299375885064,0.13138179349459275,111.17316693169812,11471.698031317736,0.007734291477410817,2.998763215129159e-06,2.9290402097106936e-06,0.4941189846877936,79242.0,55469.399999999994,55469.399999999994,0.7,0.7,0.0,61137.78378387968,48361.33744646915,725.2406142808977,1.2961215650230014,1.4340068378977886,1,ok
M8,8.8,8.0,1.25,7.188,36.6,16.459093264392646,66.8236811612739,207866.99117439898,208127.32650450262,0.20210492756087087,0.12865368030675278,27.211207932006747,5213.157601185095,0.004792839196054777,3.4351355171081216e-06,2.2202443456945287e-06,0.3925897816869611,23424.0,16396.8,16396.8,0.7,0.7,0.0,18443.432404548978,12382.791643553715,503.9189181570759,1.2700455905497607,1.587556988187201,1,ok
M8,10.9,8.0,1.25,7.188,36.6,18.31266701495587,57.520774331009946,206659.99509364704,201831.97511372884,0.18949136439135278,0.13314184181814762,44.09607862802127,4135.217330032738,0.003407558729855923,3.0244882091487355e-06,1.496423938361225e-06,0.3310004462673377,34404.0,24082.8,24082.8,0.7,0.7,0.0,25451.558781653264,20562.608882025528,695.397780919488,1.351744319283112,1.49554690644089,1,ok
M16,10.9,16.0,2.0,14.701,157.0,32.80100488381289,74.1802241857873,202361.85583736474,205848.41865727678,0.1319506236612547,0.13494132263345338,330.1537068750103,6791.258161701963,0.013998403451092503,2.216019433557846e-06,6.470803896693934e-07,0.22600692592688404,147580.0,103306.0,103306.0,0.7,0.7,0.0,104840.87138030212,93160.36578910825,667.7762508299498,1.407657128913637,1.557407887308705,1,ok
M10,10.9,10.0,1.5,9.026,58.0,18.298286796768796,69.87469667793405,205194.00325020423,207307.38520682484,0.1284985452330744,0.09962562464614466,56.54501356794667,6226.388569484724,0.009866536114292043,4.270311410914094e-06,2.4346770961264244e-06,0.36311428327877243,54520.0,38164.0,38164.0,0.7,0.7,0.0,40424.89062282359,32726.980349173107,696.9808728073032,1.3486740263242276,1.492149986571486,1,ok
M8,8.8,8.0,1.25,7.188,36.6,16.544766118428015,37.481979805995,205177.63717788842,201526.2317794121,0.16285676731761187,0.06997754908254879,17.343617737850867,4768.6116418480315,0.016064792594923702,5.81604178401824e-06,1.240272456677075e-06,0.17576774706604636,23424.0,16396.8,16396.8,0.7,0.7,0.0,17234.96812492055,10189.70155431743,470.90076844045217,1.3590973786676488,1.698871723334561,1,ok
M24,12.9,24.0,3.0,22.051,353.0,44.34898047413954,35.33032420840493,203411.50270613527,202877.47448517164,0.11871999979570777,0.14948716953187227,1288.7865850038993,1162.3225609814892,0.0075323597159580565,1.4379003790808337e-06,1.7518158944125427e-07,0.10860055028806524,388300.0,271810.0,271810.0,0.7,0.7,0.0,271936.2288697348,266104.360766155,770.3575888661043,1.427908306347834,1.5836801215857796,1,ok
M10,10.9,10.0,1.5,9.026,58.0,20.659831897192994,24.991884065676235,205696.15867013996,201412.83448328532,0.11648945239334804,0.08181870388183249,52.947627217558605,3401.473579511841,0.01955692714392249,4.13267141755651e-06,5.598430875651599e-07,0.11930556356386669,54520.0,38164.0,38164.0,0.7,0.7,0.0,38569.814722351264,31000.655113829398,664.9968055577804,1.4135406247727083,1.5639172869825708,1,ok
M8,8.8,8.0,1.25,7.188,36.6,17.50582981643906,69.41290997877688,201205.61316558847,205356.24823624064,0.15999035277151813,0.12044743347406503,26.331524406265412,2895.2597524110533,0.01587433974312156,4.749258871567174e-06,2.0807681953294174e-06,0.30465006579759735,23424.0,16396.8,16396.8,0.7,0.7,0.0,17278.841074073163,12059.382663642074,472.09948289817385,1.3556464753384199,1.6945580941730247,1,ok
M10,12.9,10.0,1.5,9.026,58.0,23.055886062423248,46.542668217647744,209030.7780956305,207170.8842509224,0.15460518491437977,0.1106050831802641,86.68791788301576,16929.686820805888,0.019802369354041956,1.9175526249238548e-06,7.101131964227428e-07,0.27024486548248805,63800.0,44660.0,44660.0,0.7,0.7,0.0,49235.160937549335,24769.367663186178,848.8820851301609,1.295821904206324,1.4371842937561048,1,ok
M24,12.9,24.0,3.0,22.051,353.0,56.95541032005886,54.52063028621987,206267.4504900724,200268.41641603358,0.08328639686197342,0.10800880591781079,1179.4625131812675,14543.182615728096,0.007366360440167445,1.4970112754677538e-06,1.3797112833069098e-07,0.08438691940057087,388300.0,271810.0,271810.0,0.7,0.7,0.0,273037.25437922124,253988.6040452757,773.47664130091,1.4221502515575783,1.5772939153638597,1,ok
M20,10.9,20.0,2.5,18.376,245.0,38.61814413084538,69.31829766128061,204549.40717741946,208255.47080887106,0.11863215338853846,0.14555836771256306,645.9648272385002,2045.5771354048113,0.01986162459665667,1.7811770412995973e-06,4.994163007710093e-07,0.21898524895173857,230300.0,161210.0,161210.0,0.7,0.7,0.0,161657.9512182466,150903.4016280578,659.8283723193739,1.4246128833408451,1.576167445398382,1,ok
M8,8.8,8.0,1.25,7.188,36.6,19.015863012667822,78.03892570867461,200063.63740769794,205685.29795767946,0.11183428020170515,0.108767292450106,25.040837629266818,2966.1235355634817,0.009365596643147981,2.334714217954056e-06,1.8281553800888612e-06,0.4391574938951556,23424.0,16396.8,16396.8,0.7,0.7,0.0,17699.395378461497,12483.47841973842,483.5900376628824,1.323435038267172,1.6542937978339651,1,ok
M8,8.8,8.0,1.25,7.188,36.6,18.26845436290837,29.00805026120769,202912.4290322242,208754.94790056016,0.09463266348710767,0.10857067573453374,23.909182559869212,609.9567015817141,0.011995094407366569,4.5703637205866025e-06,6.965197565906392e-07,0.1322451426178001,23424.0,16396.8,16396.8,0.7,0.7,0.0,16477.463810991358,13590.05129339541,450.2039292620589,1.4215779969958076,1.7769724962447595,1,ok
M12,8.8,12.0,1.75,10.863,84.3,26.940951093026342,29.323939737714657,209286.23145360628,209833.22140821433,0.07312818269665321,0.13076546848837417,92.48736493787064,12584.956177237424,0.008023568897953231,1.401028153078988e-06,3.38128675034924e-07,0.19442103757923845,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,40213.18023786774,23014.741959275107,477.02467660578577,1.341649670104797,1.6770620876309963,1,ok
M16,12.9,16.0,2.0,14.701,157.0,24.426156521260843,60.54618943360313,203801.07321270072,201737.44088398354,0.11570242890832425,0.10407202136951232,249.62172469676727,14288.689793569145,0.01988172168601281,2.0685112273515165e-06,1.692160153175779e-06,0.44996224927755213,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,127319.37099874356,107743.93326198531,810.9514076353092,1.35643145772142,1.5044057985637567,1,ok
M16,8.8,16.0,2.0,14.701,157.0,27.60466088220427,35.32298844142875,201814.56610303957,208933.03132118192,0.173652808951919,0.08822515164052161,150.4709164486897,5427.518133321361,0.009295551505463155,1.9318343482358677e-06,5.626118326074357e-07,0.22554578925300048,100480.0,70336.0,70336.0,0.7,0.7,0.0,71560.15386106494,62406.13660467146,455.7971583507321,1.4041333700187866,1.7551667125234833,1,ok
